"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
4.51202790426102e-20,2.63307199266341,0.372,0.043,9.34034896461073e-16,"MESP1"
4.52829352721985e-20,1.90785960011656,0.461,0.109,9.37402043069781e-16,"GYG1"
4.661940010551e-20,0.665865617012229,0.913,0.687,9.65068201584162e-16,"CSNK2B"
4.69926222039555e-20,1.42916931231952,0.442,0.09,9.72794272244083e-16,"SNX1"
4.84026706257855e-20,1.02885619579454,0.701,0.303,1.00198368462439e-15,"AFMID"
5.13845221605995e-20,3.62395815545064,0.325,0.014,1.06371099324657e-15,"RP1-28O10.1"
5.22772369570489e-20,2.2957935752575,0.424,0.085,1.08219108224787e-15,"RFC4"
5.48430976712039e-20,2.52871689876366,0.335,0.019,1.13530696489159e-15,"G6PC3"
5.69680957315699e-20,1.25015953964012,0.534,0.156,1.17929654973923e-15,"PTK2"
5.79326868100145e-20,1.4003030014886,0.525,0.152,1.19926454965411e-15,"WDR46"
5.94960216801809e-20,1.66092437572285,0.444,0.085,1.23162714480142e-15,"FAM83H"
5.9798224088456e-20,-3.40186584886627,0.167,0.374,1.23788303685513e-15,"ARL5B"
6.07466704429266e-20,3.09271784524675,0.344,0.028,1.25751682483902e-15,"UBE2T"
6.11234520584487e-20,1.67147609315896,0.511,0.142,1.26531658106195e-15,"DHFR"
6.28816667252176e-20,3.43712424995478,0.331,0.019,1.30171338287873e-15,"SLC25A19"
6.85074629895608e-20,-3.05001000606758,0.208,0.417,1.4181729913469e-15,"TSPAN13"
6.90189701427633e-20,4.75503305465474,0.306,0.005,1.42876170092534e-15,"LINC00176"
7.08515001030635e-20,1.30047388399272,0.593,0.227,1.46669690363352e-15,"PMPCB"
7.29053524749622e-20,-1.3523320929441,0.693,0.725,1.50921370158419e-15,"CD164"
7.32289237160353e-20,1.45935347028824,0.447,0.09,1.51591194984565e-15,"MIIP"
7.77412298285732e-20,3.06812805137872,0.316,0.009,1.60932119868129e-15,"YTHDF3-AS1"
8.29218130365456e-20,0.774472002187265,0.876,0.602,1.71656445166953e-15,"MRPL57"
8.34319756147002e-20,2.16799838507316,0.418,0.076,1.72712532719991e-15,"PDRG1"
8.52221804155449e-20,-0.853400640316904,0.881,0.882,1.7641843567822e-15,"FKBP2"
8.52928878525875e-20,1.2921037325881,0.52,0.147,1.76564807143641e-15,"ADPRHL2"
8.57792378941585e-20,0.961567449373702,0.628,0.237,1.77571600364698e-15,"B3GAT3"
8.63194305261679e-20,1.15555583120096,0.68,0.322,1.7868985313222e-15,"MTX1"
8.67642715729196e-20,1.16322535887556,0.525,0.142,1.79610718583101e-15,"SDCCAG8"
8.76234050807726e-20,1.35539061889764,0.513,0.142,1.81389210857707e-15,"GARS"
8.92302402035544e-20,1.81287997233339,0.469,0.114,1.84715520245378e-15,"FARSB"
8.96985426371221e-20,2.2069507216134,0.393,0.062,1.85684953113106e-15,"CENPN"
8.9890260551949e-20,1.44373376279238,0.574,0.199,1.8608182836859e-15,"PHF5A"
9.07174952130657e-20,1.41706599640291,0.414,0.066,1.87794286840567e-15,"FAM84B"
9.45981136615262e-20,1.78796015364204,0.473,0.118,1.95827555090725e-15,"TRIM55"
9.91207653776076e-20,-2.4413881196607,0.366,0.555,2.05189896408186e-15,"INSR"
1.03389115034522e-19,0.799854421810051,0.879,0.64,2.14025807032963e-15,"NCL"
1.03426769479218e-19,1.37655977483122,0.614,0.242,2.1410375549893e-15,"CDKN2A"
1.05863965306002e-19,1.22144314164817,0.576,0.185,2.19148994579954e-15,"TXNDC9"
1.07553865478407e-19,3.63149365455591,0.334,0.024,2.2264725692685e-15,"MPI"
1.11107036537213e-19,1.06724616818239,0.694,0.336,2.30002676335685e-15,"ASNA1"
1.11256989585944e-19,0.872112911071951,0.827,0.521,2.30313094141864e-15,"MEA1"
1.13358005437232e-19,1.26248616473746,0.635,0.275,2.34662407055615e-15,"CRTAP"
1.20906233464946e-19,1.51280788194567,0.455,0.1,2.50287993895785e-15,"POLR3K"
1.21912343158803e-19,-3.31512942750796,0.085,0.265,2.52370741573038e-15,"SHBG"
1.29675544571532e-19,1.01849529264209,0.693,0.313,2.68441344817528e-15,"HSPA4"
1.31522475120124e-19,-0.803316589805323,0.994,0.962,2.72264675746168e-15,"HSP90AA1"
1.33323414746069e-19,0.676302075792093,0.913,0.659,2.75992800865838e-15,"RHOA"
1.40055184814183e-19,-2.12425604037655,0.365,0.559,2.89928238083839e-15,"EIF5AL1"
1.40609571909641e-19,1.72235081292125,0.491,0.142,2.91075874810149e-15,"OTULIN"
1.40700611817238e-19,1.67897488740272,0.424,0.081,2.91264336522865e-15,"PEX10"
1.4248423280476e-19,1.17978252830313,0.642,0.275,2.94956610329134e-15,"DCTN2"
1.45664598554616e-19,-1.16674058114135,0.783,0.787,3.0154028546791e-15,"VAMP5"
1.54161199388009e-19,0.551602859942092,0.861,0.493,3.19129098853118e-15,"TSPAN8"
1.5629847150938e-19,1.44010129692768,0.431,0.081,3.23553465871567e-15,"C2orf82"
1.56763020738037e-19,1.53042385876052,0.454,0.1,3.24515129229811e-15,"SNAPC5"
1.58037077254663e-19,0.642221804168922,0.913,0.725,3.27152553624878e-15,"MRPL55"
1.5852590415436e-19,1.15925591859406,0.635,0.28,3.28164474189941e-15,"NFE2L1"
1.59345785739241e-19,1.53424194189575,0.481,0.118,3.29861711058803e-15,"UBE2Z"
1.64554650233695e-19,-3.16661122905204,0.106,0.299,3.40644581448772e-15,"CPE"
1.67401291311566e-19,1.20653766288958,0.602,0.218,3.46537413144073e-15,"PAFAH1B3"
1.73523754115194e-19,-3.03655507356776,0.154,0.36,3.59211523393864e-15,"KLRB1"
1.78811595502709e-19,2.49824897222742,0.333,0.024,3.70157883850158e-15,"HLA-DOB"
1.8125212181501e-19,1.87150551634602,0.406,0.066,3.75210017369252e-15,"PAOX"
1.87791224094776e-19,1.21620627417119,0.625,0.246,3.88746612998595e-15,"RBBP7"
1.88816237659333e-19,1.78004260879076,0.463,0.114,3.90868493578585e-15,"CDC42EP4"
1.91826313603874e-19,1.43313731181072,0.538,0.171,3.97099651791379e-15,"UBE2E2"
1.93644465747327e-19,1.27464210859271,0.525,0.152,4.00863408543541e-15,"EXOSC7"
1.93969247302877e-19,3.64765071461965,0.318,0.014,4.01535738841687e-15,"SLC16A4"
