"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
6.82208893558099e-150,-6.44375840553484,0.047,0.485,1.41224063055462e-145,"CCL25"
1.11904549414888e-146,-6.38820548114948,0.073,0.549,2.31653607743759e-142,"NPW"
2.79647608827875e-132,-6.30093444840108,0.013,0.322,5.78898515034583e-128,"GHR"
3.44884972528782e-84,-6.29967280301314,0.095,0.46,7.13946381631831e-80,"CXCL8"
2.33832839776483e-195,-6.22956829881845,0.018,0.46,4.84057361621298e-191,"HAO2"
3.70253700992378e-128,-6.13417928665615,0.011,0.307,7.66462186424321e-124,"B3GNT5"
3.07072866232461e-155,-6.0530490318174,0.027,0.429,6.35671540387817e-151,"HPGD"
4.55137853484274e-221,-5.86648254513768,0.031,0.564,9.42180870497795e-217,"IGF1"
1.34830298514828e-78,-5.79834799820444,0.033,0.298,2.79112200955546e-74,"CRP"
5.7189855954751e-154,-5.64477877095266,0.024,0.414,1.1838872081193e-149,"EMP1"
2.07642190123593e-123,-5.60146404851441,0.019,0.334,4.29840097774849e-119,"CCL2"
3.18977083564743e-96,-5.48700203422131,0.12,0.534,6.60314460687375e-92,"CCL20"
1.02289649875203e-55,-5.45502821259071,0.048,0.285,2.11749804206658e-51,"CRIP1"
8.4362620668668e-113,-5.39584133917751,0.044,0.402,1.7463906104621e-108,"PPP1R1A"
1.5585255415082e-160,-5.28028962437691,0.104,0.641,3.22630372347612e-156,"GNMT"
3.02296711087882e-107,-5.19269148542326,0.177,0.632,6.25784421623024e-103,"FOSB"
7.62383589875882e-177,-5.15413444320743,0.134,0.724,1.57821026940206e-172,"PGLYRP2"
4.27784095828424e-30,-5.12313650369626,0.099,0.301,8.85555856774421e-26,"CXCL10"
2.21831449519833e-67,-5.07328666870729,0.053,0.322,4.59213283651006e-63,"SLC25A47"
4.34063918413306e-182,-5.0717480549023,0.108,0.69,8.98555717507386e-178,"SLC9A3R2"
2.62570273384662e-105,-5.04533990172984,0.046,0.396,5.43546722933589e-101,"KLF4"
1.88363493772679e-177,-5.04061833411192,0.151,0.752,3.89931268458823e-173,"CYP2C8"
3.20192926937642e-153,-4.94430181878999,0.468,0.908,6.62831378053612e-149,"IFI27"
6.68033983905787e-112,-4.8182280813328,0.162,0.623,1.38289715008337e-107,"SLC22A7"
5.81379617101894e-149,-4.80973805214531,0.126,0.656,1.20351394536263e-144,"CDKN1A"
1.89257614619329e-73,-4.80672747133253,0.044,0.316,3.91782188023473e-69,"CAV2"
1.47731681167444e-74,-4.7678018912804,0.082,0.408,3.05819353184726e-70,"DNASE1L3"
8.61466746560784e-88,-4.74016920982424,0.055,0.38,1.78332231205548e-83,"GNLY"
5.8181936954847e-100,-4.72162364516825,0.057,0.411,1.20442427690229e-95,"NAT8"
1.94133652514179e-58,-4.70264493078655,0.047,0.288,4.01876074069601e-54,"KLF2"
1.0767046408679e-73,-4.66217689125382,0.068,0.374,2.22888627706064e-69,"HOOK3"
7.54777270459924e-78,-4.63767669151573,0.048,0.337,1.56246442757909e-73,"C15orf48"
1.31320339422296e-38,-4.62556018877354,0.136,0.38,2.71846234638096e-34,"CYR61"
3.42784139089562e-86,-4.58739234236751,0.023,0.279,7.09597446329302e-82,"GLS"
7.94799610865897e-127,-4.57885956091277,0.108,0.58,1.64531467445349e-122,"APOF"
2.74167763890494e-159,-4.57622235404835,0.15,0.715,5.67554688029712e-155,"SERPINA11"
4.02976908275301e-103,-4.47841391269786,0.408,0.801,8.34202497820701e-99,"G0S2"
5.09947390808852e-87,-4.45464681198795,0.064,0.402,1.05564209371341e-82,"HSD11B1"
4.59449626317836e-59,-4.41088572259048,0.055,0.31,9.51106671440552e-55,"SERPINE1"
7.46339890039698e-158,-4.40954469607495,0.716,0.957,1.54499820637118e-153,"C3"
