"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
6.21676050962409e-114,1.51162577980882,1,0.987,1.28693159309728e-109,"RPS23"
6.4245243177342e-114,-2.68547287704321,0.982,0.978,1.32994077901416e-109,"CLU"
2.32983093585319e-113,-7.88040237336714,0.004,0.274,4.82298302030969e-109,"MUC13"
2.37435854761805e-113,-4.94262785959308,0.446,0.912,4.91515962942413e-109,"IFI27"
4.24163620973964e-113,-4.04109695823869,0.629,0.947,8.78061111778204e-109,"AGXT"
2.54752133693694e-112,-4.48498289131356,0.685,0.956,5.27362391959315e-108,"C3"
1.58339233264466e-111,2.83058325668168,0.998,0.553,3.27778046780771e-107,"ADH1B"
3.12098526865466e-111,1.49386647386515,1,0.956,6.46075160464201e-107,"UQCRB"
2.42883564646203e-110,-5.22296548081655,0.099,0.602,5.02793267174104e-106,"GNMT"
4.20702997754604e-110,2.45573750499102,0.996,0.535,8.70897275651805e-106,"ANXA2"
5.8792963254728e-110,2.21101331061763,0.993,0.757,1.21707313233612e-105,"EIF3E"
6.42533081207152e-110,2.87406241567242,0.964,0.429,1.33010773140693e-105,"MRPL12"
2.95548225647593e-109,-6.36613155488968,0.043,0.456,6.11814381913083e-105,"CCL25"
5.16989687018252e-109,4.43863264338382,0.932,0.106,1.07022035109648e-104,"LGALS3BP"
9.2146635651914e-109,-5.99202088261215,0.024,0.385,1.90752750463027e-104,"HPGD"
1.35652053358119e-108,1.50872187323101,1,1,2.80813315656642e-104,"RPL18A"
4.50925885639399e-108,-6.33660446908802,0.067,0.522,9.33461675862119e-104,"NPW"
2.67251302041792e-107,2.58094111293199,0.976,0.504,5.53236920356714e-103,"NHP2"
3.33889838308035e-107,2.31054083406151,0.999,0.606,6.91185354281464e-103,"GPX2"
1.26074662952485e-106,1.82318820787432,0.995,0.783,2.6098715977794e-102,"PSMA7"
1.34723066115368e-106,1.49660638227489,1,0.965,2.78890219165424e-102,"RPS17"
2.2252301288533e-106,-4.48715987016877,0.143,0.673,4.60644888973922e-102,"SERPINA11"
2.28705887909441e-106,1.2953338930908,1,0.991,4.73444058561334e-102,"UBA52"
1.61790635019422e-105,1.28983844751267,1,0.987,3.34922793553705e-101,"RPL35A"
4.07909093625872e-105,4.44271599073315,0.941,0.208,8.44412614714917e-101,"BHMT"
2.61551067460519e-104,-4.13344613954987,0.289,0.81,5.41436864750021e-100,"PON1"
6.58421886652736e-104,-3.04554750192066,1,1,1.36299914755983e-99,"ALB"
1.27248611285876e-103,-4.38752595210138,0.533,0.916,2.63417350222892e-99,"FOS"
2.10290239923129e-102,-6.42816962425857,0.012,0.31,4.35321825664869e-98,"GPR88"
2.21353524175406e-102,1.95040425052834,0.984,0.779,4.58223930395507e-98,"NDUFB9"
3.49374162959954e-102,2.68287579697352,0.946,0.416,7.23239454743401e-98,"PUF60"
6.42027865923391e-102,2.38250264834276,0.969,0.527,1.32906188524801e-97,"COA3"
1.61101811292653e-101,1.09880804959171,1,0.996,3.3349685955692e-97,"RPLP1"
2.05377116386374e-101,-4.27585333260895,0.282,0.801,4.25151168631433e-97,"RNASE4"
1.01045870885924e-100,-4.68756326579421,0.095,0.571,2.09175057320951e-96,"APOF"
2.6607127500167e-100,2.86355747317957,0.945,0.363,5.50794146380957e-96,"C17orf89"
9.32285444957281e-100,-7.26240385975691,0.005,0.257,1.92992409960607e-95,"SGCE"
3.42213554596445e-99,-3.7604021413728,0.643,0.929,7.08416279370101e-95,"ANG"
4.37373733715195e-99,-4.11216063227514,0.187,0.717,9.05407366163824e-95,"NR0B2"
2.00689510534699e-98,-6.36255074305148,0.011,0.292,4.15447355757881e-94,"GHR"
3.38971044184479e-98,2.00855417433437,0.982,0.686,7.0170395856629e-94,"ATP5H"
