"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.000324376994965935,-1.01231022682481,0.537,0.509,1,"ACTR2"
0.723775822771403,-1.01081167388821,0.278,0.242,1,"SIAH1"
0.0750360697288597,-1.00755254467695,0.434,0.39,1,"PYGL"
0.00117244396694379,-1.00640403756255,0.448,0.442,1,"AIDA"
0.135313785159144,-1.00582900971621,0.262,0.193,1,"NXF1"
0.134304280230325,-1.00368891012533,0.359,0.331,1,"LSM1"
0.0732059249830562,-1.00363728930815,0.349,0.328,1,"PPP4R3B"
0.637079320855393,-1.00252548925052,0.283,0.233,1,"OSBPL8"
0.01684190114418,-1.00222971592575,0.289,0.196,1,"SLC38A1"
0.539832547265608,-0.998601304145861,0.285,0.261,1,"RBL2"
0.698698645906125,-0.998425959058398,0.276,0.248,1,"TBC1D15"
0.0720886858007352,-0.998060546044357,0.24,0.252,1,"ALG1L"
0.298024415540132,-0.994608626550103,0.379,0.334,1,"NREP"
0.0100254832139399,-0.990324606516494,0.413,0.288,1,"ADM"
0.951040581657809,-0.988058177641252,0.256,0.224,1,"PAPSS2"
0.00821858045688497,-0.987352662456791,0.49,0.454,1,"DSP"
0.977300919868121,-0.985091797634545,0.347,0.288,1,"EFCAB14"
0.00598668162367565,-0.982155628219093,0.417,0.408,1,"BDH1"
0.697688915423764,-0.981497503332946,0.264,0.236,1,"NUP153"
0.000107647247656423,-0.981122986008378,0.587,0.531,1,"CDIPT"
0.24810666488433,-0.980821299625095,0.267,0.206,1,"TMEM170A"
0.937827790077887,-0.980748192110056,0.29,0.245,1,"MPND"
0.102935555611997,-0.980045857563341,0.29,0.288,1,"ACYP2"
0.97637351978489,-0.978955407839567,0.292,0.248,1,"CHD9"
0.0614581328827589,-0.977162600758511,0.292,0.209,1,"IFI27L2"
0.700508456436673,-0.975960306611571,0.29,0.239,1,"ATL2"
0.544415750463467,-0.97511561866119,0.318,0.282,1,"MAPK14"
0.0102806663604033,-0.968304491607355,0.404,0.399,1,"ATP13A3"
0.0678098501720603,-0.967231753892923,0.349,0.334,1,"C1GALT1C1"
0.73481986412462,-0.966153196918627,0.458,0.356,1,"LURAP1L"
0.0155637154415516,-0.965683264107257,0.452,0.429,1,"HHEX"
0.0217026822568984,-0.962625867369659,0.535,0.518,1,"BIRC3"
0.000108711256540574,-0.962296722927468,0.551,0.512,1,"KLHDC2"
0.154355934998345,-0.961943237786274,0.266,0.196,1,"DTNA"
0.0268796502778479,-0.961673897502242,0.312,0.319,1,"TTC17"
0.0394145651702574,-0.958596683104459,0.576,0.512,1,"SUMF2"
0.389683505058829,-0.957343822205593,0.319,0.291,1,"CDC42EP1"
0.256733322054097,-0.956829077507484,0.284,0.215,1,"SMYD3"
0.0423674410811684,-0.955775123727563,0.484,0.423,1,"MAGT1"
0.000684004078842339,-0.95433742155634,0.562,0.521,1,"MAN1A1"
0.0134957061867767,-0.954308708980064,0.427,0.408,1,"SLC30A1"
0.0575879411441345,-0.953693358074619,0.386,0.362,1,"TMX4"
0.015277720107908,-0.951145797466203,0.516,0.469,1,"TMED4"
0.163063874441413,-0.947535509199187,0.259,0.193,1,"THAP5"
0.0204159204068922,-0.947496808608413,0.394,0.383,1,"TMEM2"
0.470164904001515,-0.946546254111079,0.25,0.202,1,"CREBBP"
0.017874379931162,-0.946118727126167,0.385,0.38,1,"OSBPL9"
0.136170911486884,-0.942870745539137,0.393,0.362,1,"PIK3AP1"
0.78845400707858,-0.941915359406762,0.398,0.313,1,"SHC1"
0.228064025037134,-0.94169486827825,0.344,0.319,1,"PITPNB"
0.379824377506548,-0.937714116284559,0.513,0.423,1,"STK16"
0.0155401106678328,-0.935003864768673,0.571,0.531,1,"CAPNS1"
0.182220122380578,-0.934783940704457,0.546,0.463,1,"CFLAR"
0.000203354288331997,-0.934730028088463,0.568,0.534,1,"MGAT1"
0.891792542512342,-0.933306278560232,0.307,0.264,1,"ENHO"
0.689158168036745,-0.9308001356324,0.379,0.304,1,"ATP2B1"
0.687426733409182,-0.929417443285256,0.251,0.209,1,"ERLIN1"
0.26105136867541,-0.929391340419433,0.33,0.245,1,"SNX9"
0.415553700311058,-0.929132147888719,0.288,0.23,1,"PPIL4"
0.876963447453569,-0.928754583618163,0.289,0.242,1,"ZNF518A"
0.331693334352687,-0.927632856757814,0.281,0.215,1,"U2AF1"
0.370251065174891,-0.926122291465687,0.353,0.267,1,"TIPARP"
0.778435225475167,-0.925279403352049,0.396,0.331,1,"KCTD20"
0.0011063921972906,-0.924761027557239,0.509,0.485,1,"SC5D"
0.210286943293911,-0.923436889775427,0.344,0.255,1,"NUTM2B-AS1"
0.512222638568234,-0.922043258799981,0.299,0.273,1,"FBXL5"
0.0544577229369039,-0.921996026623038,0.427,0.39,1,"LINC00869"
0.993671866294827,-0.919248214872206,0.345,0.288,1,"ZBTB44"
0.616236627467645,-0.919104401965428,0.372,0.301,1,"CPM"
0.133515725993334,-0.917985113858534,0.295,0.291,1,"RP1-60O19.1"
0.000401347321016444,-0.917636224707733,0.565,0.534,1,"CCS"
0.723066463509327,-0.91749735779231,0.283,0.233,1,"MAX"
0.808672319869163,-0.91714411358225,0.291,0.242,1,"AKT2"
0.658477568787511,-0.916908366196776,0.401,0.334,1,"SLC31A1"
0.694934780871904,-0.915800252993793,0.379,0.322,1,"YES1"
0.807624583428094,-0.912272973887674,0.306,0.258,1,"CWF19L2"
0.192099726926864,-0.912223074682091,0.361,0.27,1,"BRD3"
0.0947944265942406,-0.911302764104431,0.281,0.199,1,"JMY"
