"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0009135","purine nucleoside diphosphate metabolic process","24/2200","116/18986",0.206896551724138,1.78551724137931,3.07214562486473,0.00328591516416437,0.0357440299156935,0.0313067507766841,"ENO1/GAPDH/PRKAA2/AK4/ALDOC/FOXK2/GALK1/TPI1/EIF6/NUDT9/PGK1/PKLR/GIT1/ALDOA/MLST8/LDHA/ARL2/AK2/GPD1/PPARA/PRKAG1/PGAM1/PFKL/NUPR1",24
"GO:0009179","purine ribonucleoside diphosphate metabolic process","24/2200","116/18986",0.206896551724138,1.78551724137931,3.07214562486473,0.00328591516416437,0.0357440299156935,0.0313067507766841,"ENO1/GAPDH/PRKAA2/AK4/ALDOC/FOXK2/GALK1/TPI1/EIF6/NUDT9/PGK1/PKLR/GIT1/ALDOA/MLST8/LDHA/ARL2/AK2/GPD1/PPARA/PRKAG1/PGAM1/PFKL/NUPR1",24
"GO:0032984","protein-containing complex disassembly","45/2200","258/18986",0.174418604651163,1.50523255813953,2.95800234489476,0.00329673482606447,0.0357912704299258,0.0313481268333046,"SMARCE1/ASPH/MYC/RPL23/ZFAND1/STMN1/HMGA1/JMJD4/KIF2A/TAOK1/MAP1S/ATG12/PEX10/SMARCC1/SNAP29/CLTC/BECN1/TFIP11/GRWD1/VMP1/SMARCA4/CHMP4A/SMARCB1/FAF2/HEMK1/APEH/PEX2/CALCOCO2/TWF2/ABCE1/PEX14/SMARCD2/SSRP1/GAS2L1/MID1IP1/GFM2/NSF/TMOD3/VPS16/CAPZB/PYM1/BNIP3/WDR1/SNAPIN/TSG101",45
"GO:0019080","viral gene expression","25/2200","123/18986",0.203252032520325,1.75406504065041,3.03737918172934,0.0035054168822492,0.0379822229241355,0.0332670935491885,"EIF3D/ST3GAL4/ST3GAL1/SPCS1/ATG12/PARP10/ZNF639/EIF2D/PRMT1/SMARCA4/MAN1B1/SMARCB1/SSB/EDEM2/EIF3F/EIF3L/EIF3G/LARP7/DENR/SNW1/RRP1B/GSK3A/EIF3A/MCTS1/MGAT4B",25
"GO:0009895","negative regulation of catabolic process","60/2200","367/18986",0.163487738419619,1.41089918256131,2.87761815766735,0.00369722762392904,0.0399821523480076,0.0350187508802673,"MAD2L1/EIF3H/ANXA2/POLDIP2/TAF9/RPL23/GIPC1/FOXK2/TAF15/LAPTM4B/METTL1/PHAX/MAD2L2/CDK5RAP3/DKC1/EHMT2/PSMF1/PABPC1/SMARCC1/PARK7/DFFA/YBX1/BECN1/NRBP2/PHF20L1/TSPO/CAMLG/CDKN2A/DAP/RPL5/RRAGD/FXR1/FHIT/GIT1/MLST8/USP5/ZCCHC17/HSP90AB1/BAG6/LARP1/PPARA/FEZ1/WDR6/LYPLA1/FEZ2/RRAGA/SLIRP/NSUN2/USP8/HNRNPD/USP14/HTRA2/GSK3A/RPS7/CSNK2A1/CSNK2B/NUPR1/TRAF2/SF3B3/TOB1",60
"GO:0033120","positive regulation of RNA splicing","13/2200","50/18986",0.26,2.2438,3.18811856252706,0.00373927614526486,0.0402008559897541,0.0352103045585251,"HABP4/EIF1/ZPR1/PRPF19/WDR77/PRMT5/SRSF1/SLC39A5/EXOSC10/RBM22/NCL/SNW1/RBMX",13
"GO:0035384","thioester biosynthetic process","13/2200","50/18986",0.26,2.2438,3.18811856252706,0.00373927614526486,0.0402008559897541,0.0352103045585251,"FASN/ACACA/ACLY/DLAT/PDK1/PDHB/PDK2/TECR/PDHA1/ELOVL5/PDHX/PPCS/BCKDK",13
"GO:0071616","acyl-CoA biosynthetic process","13/2200","50/18986",0.26,2.2438,3.18811856252706,0.00373927614526486,0.0402008559897541,0.0352103045585251,"FASN/ACACA/ACLY/DLAT/PDK1/PDHB/PDK2/TECR/PDHA1/ELOVL5/PDHX/PPCS/BCKDK",13
"GO:0034389","lipid droplet organization","11/2200","39/18986",0.282051282051282,2.43410256410256,3.24552769931139,0.00377520848280818,0.0404298489844923,0.0354108702651,"SQLE/PRKAA2/RNF213/FAF2/PPIA/PLIN3/PPID/AUP1/CHKA/PLA2G4C/CDS2",11
"GO:0050685","positive regulation of mRNA processing","11/2200","39/18986",0.282051282051282,2.43410256410256,3.24552769931139,0.00377520848280818,0.0404298489844923,0.0354108702651,"EIF1/PRPF19/WDR77/PRMT5/SLC39A5/EXOSC10/NCBP2/NCL/SNW1/CDC73/RBMX",11
"GO:0141137","positive regulation of gene expression, epigenetic","14/2200","56/18986",0.25,2.1575,3.14038386964988,0.00394038990284635,0.0419419012369922,0.0367352157052193,"SIRT7/WBP2/WDR5/NOC2L/VPS72/OGG1/SMARCA4/SMARCB1/TRMT112/KAT7/SPHK2/BRD7/APEX1/SGF29",14
"GO:0006144","purine nucleobase metabolic process","7/2200","19/18986",0.368421052631579,3.17947368421053,3.44090070054389,0.00395434863273126,0.0419419012369922,0.0367352157052193,"APRT/GMPS/ADA/KDM1A/PPAT/HPRT1/GART",7
"GO:0009163","nucleoside biosynthetic process","7/2200","19/18986",0.368421052631579,3.17947368421053,3.44090070054389,0.00395434863273126,0.0419419012369922,0.0367352157052193,"TK1/DTYMK/DNPH1/APRT/ADA/HPRT1/MTAP",7
"GO:0032239","regulation of nucleobase-containing compound transport","7/2200","19/18986",0.368421052631579,3.17947368421053,3.44090070054389,0.00395434863273126,0.0419419012369922,0.0367352157052193,"SUPT6H/AKAP8L/TPR/CPSF6/NCBP2/NSUN2/KHDRBS1",7
"GO:0034404","nucleobase-containing small molecule biosynthetic process","7/2200","19/18986",0.368421052631579,3.17947368421053,3.44090070054389,0.00395434863273126,0.0419419012369922,0.0367352157052193,"TK1/DTYMK/DNPH1/APRT/ADA/HPRT1/MTAP",7
